"vacancyID","applicationDate","candidateID","name","nameLat","gender","occupation","ethnicity","city","city2","website","RA","ethnCollapsed","ethnGroup2","emailContact","websiteContact","phoneContact","response","rejected","genderEmp","notRussianEmp"
9371,2018-12-19,49,"Наталя Бойко","Natalya Boyko","female","cook","Ukrainian","Moscow","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,1,1,0,"male",NA
9372,2018-12-19,193,"Михаил Берг","Mikhail Berg","male","cook","German","Moscow","Moscow/St Petersburg","2","3","German","European",0,0,0,0,1,NA,NA
9373,2018-12-19,1,"Максим Телегин","Maxim Telegin","male","cook","Russian","Moscow","Moscow/St Petersburg","2","3","Russian","European",0,0,1,1,0,"female",NA
9374,2018-12-19,311,"Макка Идрисова","Makka Idrisova","female","salesperson","Chechen","Kazan","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,0,0,1,"female",0
9375,2018-12-19,71,"Мамука Микеладзе","Mamuka Mikeladze","male","salesperson","Georgian","Kazan","Kazan/Ufa","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
9376,2018-12-19,119,"Асмик Нерсесян","Hasmik Nersesyan","female","salesperson","Armenian","Kazan","Kazan/Ufa","2","2","Armenian","Southern",0,0,1,1,0,"male",NA
9377,2018-12-19,88,"Натия Кварацхелия","Natia Kvaratskhelia","female","salesperson","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,0,1,1,0,"female",0
9378,2018-12-19,40,"Василь Серденько","Vasil Serdenko","male","salesperson","Ukrainian","Ufa","Kazan/Ufa","2","3","Ukrainian","European",0,0,0,0,0,NA,NA
9379,2018-12-19,88,"Натия Кварацхелия","Natia Kvaratskhelia","female","salesperson","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
9380,2018-12-19,53,"Иванна Степанюк","Ivanna Stepanjuk","female","salesperson","Ukrainian","Moscow","Moscow/St Petersburg","2","2","Ukrainian","European",0,0,1,1,0,"female",0
9381,2018-12-19,293,"Умар Сатуев","Umar Satuev","male","salesperson","Chechen","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9382,2018-12-19,213,"Наталия Фишер","Natalia Fischer","female","salesperson","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,0,1,1,0,"male",0
9383,2018-12-19,267,"Фаридун Махкамов","Faridun Mahkamov","male","sales manager","Tajik","Kazan","Kazan/Ufa","1","4","Tajik/Uzbek","Southern",0,1,0,1,0,"female",0
9384,2018-12-19,155,"Людмила Гольдштейн","Lyudmila Goldstein","female","sales manager","Jewish","Kazan","Kazan/Ufa","1","1","Jewish","European",0,0,0,0,0,NA,NA
9385,2018-12-19,123,"Гаяне Давтян","Gayane Davtyan","female","sales manager","Armenian","Kazan","Kazan/Ufa","1","1","Armenian","Southern",0,0,1,1,0,"female",0
9386,2018-12-19,326,"Наиля Ишкильдина","Nailya Ishkildina","female","sales manager","Bashkir","Ufa","Kazan/Ufa","1","1",NA,NA,0,0,0,0,0,NA,NA
9387,2018-12-19,28,"Олеся Краснова","Olesya Krasnova","female","sales manager","Russian","Ufa","Kazan/Ufa","1","1","Russian","European",0,0,0,0,1,NA,NA
9388,2018-12-19,140,"Исаак Зильберман","Isaac Zilberman","male","sales manager","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,0,1,1,0,NA,NA
9389,2018-12-19,313,"Амина Алаева","Amina Alaeva","female","sales manager","Chechen","Moscow","Moscow/St Petersburg","1","1","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9390,2018-12-19,185,"Сирина Мухаметшина","Sirina Mukhametshina","female","sales manager","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,0,0,0,NA,NA
9391,2018-12-19,9,"Олег Плотников","Oleg Plotnikov","male","sales manager","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
9392,2018-12-19,87,"Нелли Какабадзе","Nelly Kakabadze","female","salesperson","Georgian","Kazan","Kazan/Ufa","1","1","Georgian","Southern",0,0,1,1,0,"female",0
9393,2018-12-19,247,"Юрате Кукенайте","Jurate Kukenayte","female","salesperson","Lithuanian","Kazan","Kazan/Ufa","1","1","Latvian/Lithuanian","European",0,1,1,1,0,"male",1
9394,2018-12-19,295,"Вусал Багиров","Vusal Bagirov","male","salesperson","Azeri","Kazan","Kazan/Ufa","1","4","Chechen/Azeri","Southern",0,0,1,1,0,"female",NA
9395,2018-12-19,280,"Муниса Бурханова","Munisa Burkhanova","female","salesperson","Uzbek","Ufa","Kazan/Ufa","1","1","Tajik/Uzbek","Southern",0,1,1,1,0,"female",1
9396,2018-12-19,8,"Вадим Григорьев","Vadim Grigoriev","male","salesperson","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,0,0,0,NA,NA
9397,2018-12-19,136,"Александр Каганович","Alexander Kaganovich","male","salesperson","Jewish","Ufa","Kazan/Ufa","1","4","Jewish","European",0,1,0,1,0,"female",0
9398,2018-12-19,197,"Олег Фогель","Oleg Vogel","male","salesperson","German","Moscow","Moscow/St Petersburg","1","4","German","European",0,0,0,0,0,NA,NA
9399,2018-12-19,165,"Айнур Галиуллин","Aynur Galiullin","male","salesperson","Tatar","Moscow","Moscow/St Petersburg","1","4","Tatar","Southern",0,1,0,1,0,"female",0
9400,2018-12-19,21,"Влада Максимова","Vlada Maksimova","female","salesperson","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9401,2018-12-19,307,"Арзу Мамедова","Arzu Mamedova","female","cook","Azeri","Kazan","Kazan/Ufa","1","1","Chechen/Azeri","Southern",0,1,0,1,0,"female",0
9402,2018-12-19,4,"Егор Юрьев","Egor Yuryev","male","cook","Russian","Ufa","Kazan/Ufa","1","4","Russian","European",0,0,0,0,0,NA,NA
9403,2018-12-19,273,"Парвина Мирзоева","Parvina Mirzoyeva","female","cook","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,1,0,1,0,NA,NA
9404,2018-12-19,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,1,0,1,0,"female",0
9405,2018-12-19,145,"Юлиана Якерсон","Yuliana Yakerson","female","cook","Jewish","Moscow","Moscow/St Petersburg","1","1","Jewish","European",0,0,0,0,0,NA,NA
9406,2018-12-19,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9407,2018-12-19,113,"Рузанна Акопян","Ruzanna Akopyan","female","cook","Armenian","Moscow","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,1,1,0,"female",0
9408,2018-12-19,81,"Ирма Кобахидзе","Irma Kobakhidze","female","cook","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9409,2018-12-19,81,"Ирма Кобахидзе","Irma Kobakhidze","female","cook","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,1,0,1,0,"female",0
9410,2018-12-19,273,"Парвина Мирзоева","Parvina Mirzoyeva","female","cook","Tajik","Moscow","Moscow/St Petersburg","1","1","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9411,2018-12-19,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,1,1,0,"female",0
9412,2018-12-19,160,"Екатерина Рабинович","Ekaterina Rabinovich","female","programmer","Jewish","Ufa","Kazan/Ufa","1","1","Jewish","European",0,0,1,1,0,"female",0
9413,2018-12-19,13,"Александр Королев","Alexander Korolev","male","programmer","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,0,0,0,NA,NA
9414,2018-12-19,141,"Эдуард Шпильман","Eduard Shpilman","male","programmer","Jewish","Moscow","Moscow/St Petersburg","1","4","Jewish","European",0,0,0,0,0,NA,NA
9415,2018-12-19,301,"Расул Хатуев","Rasul Khatuev","male","programmer","Chechen","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9416,2018-12-19,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,1,0,1,0,"male",0
9417,2018-12-20,113,"Рузанна Акопян","Ruzanna Akopyan","female","cook","Armenian","Moscow","Moscow/St Petersburg","1","1","Armenian","Southern",0,0,0,0,0,NA,NA
9418,2018-12-20,81,"Ирма Кобахидзе","Irma Kobakhidze","female","cook","Georgian","Moscow","Moscow/St Petersburg","1","1","Georgian","Southern",0,0,0,0,0,NA,NA
9419,2018-12-20,145,"Юлиана Якерсон","Yuliana Yakerson","female","cook","Jewish","Moscow","Moscow/St Petersburg","1","1","Jewish","European",0,0,1,1,0,"female",0
9420,2018-12-20,289,"Эльшад Рагимов","Elshad Rahimov","male","cook","Azeri","Moscow","Moscow/St Petersburg","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9421,2018-12-20,241,"Виталия Римейките","Vitalia Rimeikite","female","cook","Lithuanian","Moscow","Moscow/St Petersburg","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9422,2018-12-20,209,"Светлана Кригер","Svetlana Krieger","female","cook","German","Moscow","Moscow/St Petersburg","1","1","German","European",0,0,0,0,0,NA,NA
9423,2018-12-20,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,1,0,1,0,"female",0
9424,2018-12-20,17,"Светлана Чехова","Svetlana Chekhova","female","cook","Russian","Moscow","Moscow/St Petersburg","1","1","Russian","European",0,0,0,0,0,NA,NA
9425,2018-12-20,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9426,2018-12-20,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,1,1,0,"female",NA
9427,2018-12-20,33,"Константин Зайченко","Konstantin Zaichenko","male","cook","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
9428,2018-12-20,109,"Алик Симонян","Alik Simonian","male","programmer","Armenian","Moscow","Moscow/St Petersburg","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
9429,2018-12-20,141,"Эдуард Шпильман","Eduard Shpilman","male","programmer","Jewish","Moscow","Moscow/St Petersburg","1","4","Jewish","European",0,0,0,0,0,NA,NA
9430,2018-12-20,61,"Ярослава Левченко","Yaroslava Levchenko","female","programmer","Ukrainian","Moscow","Moscow/St Petersburg","1","1","Ukrainian","European",0,0,0,0,0,NA,NA
9431,2018-12-20,274,"Азиза Назирова","Aziza Nazirova","female","cook","Uzbek","St Petersburg","Moscow/St Petersburg","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
9432,2018-12-20,146,"Арина Габрилович","Arina Gabrilowitsch","female","cook","Jewish","St Petersburg","Moscow/St Petersburg","2","2","Jewish","European",0,0,0,0,0,NA,NA
9433,2018-12-20,210,"Александра Герц","Aleksandra Gerts","female","cook","German","St Petersburg","Moscow/St Petersburg","2","2","German","European",0,0,1,1,0,"male",NA
9434,2018-12-20,6,"Ярослав Кузьмин","Yaroslav Kuzmin","male","salesperson","Russian","St Petersburg","Moscow/St Petersburg","2","3","Russian","European",0,0,1,1,0,"female",0
9435,2018-12-20,230,"Угис Дубровскис","Ugis Dubrovskis","male","salesperson","Latvian","St Petersburg","Moscow/St Petersburg","2","3","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9436,2018-12-20,6,"Ярослав Кузьмин","Yaroslav Kuzmin","male","salesperson","Russian","St Petersburg","Moscow/St Petersburg","2","3","Russian","European",0,0,0,0,0,NA,NA
9437,2018-12-20,314,"Рена Зейналова","Rena Zeynalova","female","sales manager","Azeri","St Petersburg","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9438,2018-12-20,74,"Дато Вашакидзе","Dato Vashakidze","male","sales manager","Georgian","St Petersburg","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
9439,2018-12-20,170,"Ильназ Ахметзянов","Ilnaz Akhmetzyanov","male","sales manager","Tatar","St Petersburg","Moscow/St Petersburg","2","3","Tatar","Southern",0,0,0,0,0,NA,NA
9440,2018-12-20,142,"Леонид Гройсман","Leonid Groisman","male","programmer","Jewish","St Petersburg","Moscow/St Petersburg","2","3","Jewish","European",0,0,0,0,0,NA,NA
9441,2018-12-20,254,"Дайна Римкуте","Daina Rimkute","female","programmer","Lithuanian","St Petersburg","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,1,1,0,"female",1
9442,2018-12-20,78,"Амиран Убилава","Amiran Ubilava","male","programmer","Georgian","St Petersburg","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
9443,2018-12-20,155,"Людмила Гольдштейн","Lyudmila Goldstein","female","sales manager","Jewish","Kazan","Kazan/Ufa","1","1","Jewish","European",0,0,1,1,0,"female",0
9444,2018-12-20,27,"Алена Авдеева","Alyona Avdeeva","female","sales manager","Russian","Kazan","Kazan/Ufa","1","1","Russian","European",0,0,0,0,0,NA,NA
9445,2018-12-20,171,"Инсаф Шайдуллин","Insaf Shaydullin","male","sales manager","Tatar","Kazan","Kazan/Ufa","1","4","Tatar","Southern",0,0,1,1,0,"male",NA
9446,2018-12-20,28,"Олеся Краснова","Olesya Krasnova","female","sales manager","Russian","Ufa","Kazan/Ufa","1","1","Russian","European",0,1,0,1,0,"female",0
9447,2018-12-20,172,"Динар Шавалиев","Dinar Shavaliev","male","sales manager","Tatar","Ufa","Kazan/Ufa","1","4","Tatar","Southern",0,1,1,1,0,"female",NA
9448,2018-12-20,108,"Саркис Закарян","Sarkis Zakarian","male","sales manager","Armenian","Ufa","Kazan/Ufa","1","4","Armenian","Southern",0,0,0,0,0,NA,NA
9449,2018-12-20,185,"Сирина Мухаметшина","Sirina Mukhametshina","female","sales manager","Tatar","Moscow","Moscow/St Petersburg","1","1","Tatar","Southern",0,0,0,0,0,NA,NA
9450,2018-12-20,9,"Олег Плотников","Oleg Plotnikov","male","sales manager","Russian","Moscow","Moscow/St Petersburg","1","4","Russian","European",0,0,1,1,0,"female",NA
9451,2018-12-20,201,"Виталий Кох","Vitaly Koch","male","sales manager","German","Moscow","Moscow/St Petersburg","1","4","German","European",0,0,0,0,0,NA,NA
9452,2018-12-20,247,"Юрате Кукенайте","Jurate Kukenayte","female","salesperson","Lithuanian","Kazan","Kazan/Ufa","1","1","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9453,2018-12-20,295,"Вусал Багиров","Vusal Bagirov","male","salesperson","Azeri","Kazan","Kazan/Ufa","1","4","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9454,2018-12-20,263,"Ойбек Худайберганов","Oybek Khudaiberganov","male","salesperson","Uzbek","Kazan","Kazan/Ufa","1","4","Tajik/Uzbek","Southern",0,0,0,0,1,"female",0
9455,2018-12-20,72,"Зураб Кардава","Zurab Kardava","male","salesperson","Georgian","Ufa","Kazan/Ufa","1","4","Georgian","Southern",0,0,0,0,0,NA,NA
9456,2018-12-20,324,"Шаура Кинзягулова","Shaura Kinzyagulova","female","salesperson","Bashkir","Ufa","Kazan/Ufa","1","1",NA,NA,0,1,0,1,0,"female",1
9457,2018-12-20,56,"Ольга Грабчук","Olga Grabchuk","female","salesperson","Ukrainian","Ufa","Kazan/Ufa","1","1","Ukrainian","European",0,0,1,1,0,"female",0
9458,2018-12-20,37,"Володимир Опришко","Volodymyr Oprishko","male","salesperson","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,1,0,1,0,"female",1
9459,2018-12-20,229,"Мантас Вайчюнас","Mantas Vaiciunas","male","salesperson","Lithuanian","Moscow","Moscow/St Petersburg","1","4","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9460,2018-12-20,197,"Олег Фогель","Oleg Vogel","male","salesperson","German","Moscow","Moscow/St Petersburg","1","4","German","European",0,1,0,1,0,"female",0
9461,2018-12-20,217,"Валерия Шварц","Valeriya Shvarts","female","sales manager","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,1,0,1,0,"female",0
9462,2018-12-20,297,"Орхан Тагиев","Orhan Tagiyev","male","sales manager","Azeri","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9463,2018-12-20,297,"Орхан Тагиев","Orhan Tagiyev","male","sales manager","Azeri","Moscow","Moscow/St Petersburg","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9464,2018-12-20,251,"Илга Лайзане","Ilga Lajzane","female","sales manager","Latvian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9465,2018-12-20,299,"Ибрагим Дудаев","Ibrahim Dudayev","male","sales manager","Chechen","Kazan","Kazan/Ufa","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
9466,2018-12-20,251,"Илга Лайзане","Ilga Lajzane","female","sales manager","Latvian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,1,0,1,0,"female",0
9467,2018-12-20,251,"Илга Лайзане","Ilga Lajzane","female","sales manager","Latvian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
9468,2018-12-20,325,"Ильшат Залилов","Ilshat Zalilov","male","sales manager","Bashkir","Ufa","Kazan/Ufa","2","3",NA,NA,0,0,0,0,0,NA,NA
9469,2018-12-20,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,0,0,0,0,NA,NA
9470,2018-12-20,124,"Ануш Костанян","Anush Kostanyan","female","sales manager","Armenian","Ufa","Kazan/Ufa","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
9471,2018-12-20,76,"Гоча Имнадзе","Gocha Imnadze","male","sales manager","Georgian","Ufa","Kazan/Ufa","2","3","Georgian","Southern",0,0,0,0,0,NA,NA
9472,2018-12-20,125,"Нарине Папян","Narine Papian","female","programmer","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
9473,2018-12-20,317,"Сева Агаева","Seva Agayeva","female","programmer","Azeri","Moscow","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
